Unnamed: 0,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
2806172,2010-08-04 22:22:00.00000098,8.5,2010-08-04 22:22:00 UTC,-73.971012,40.758457,-73.999143,40.760865,1
24357882,2009-01-22 00:16:05.0000002,16.6,2009-01-22 00:16:05 UTC,-73.989333,40.757409,-73.947903,40.823079,1
39746861,2012-06-10 00:13:07.0000002,12.5,2012-06-10 00:13:07 UTC,-73.95513199999999,40.718085,-73.962393,40.710755,1
39951389,2015-02-16 19:02:47.0000008,4.0,2015-02-16 19:02:47 UTC,-73.97888946533203,40.75644302368164,-73.97427368164062,40.75421142578125,3
54030137,2014-04-14 20:21:00.00000052,17.0,2014-04-14 20:21:00 UTC,-73.993897,40.736022,-73.994212,40.68593,1
55245113,2012-03-13 13:25:34.0000006,8.1,2012-03-13 13:25:34 UTC,-73.98963,40.74716,-73.985676,40.762917,2
18584727,2012-06-26 21:04:00.00000060,8.9,2012-06-26 21:04:00 UTC,-73.98477700000001,40.763292,-73.97640200000001,40.780838,1
16116452,2013-10-26 20:52:00.00000040,4.0,2013-10-26 20:52:00 UTC,-73.993818,40.735707,-73.999825,40.732690000000005,1
2696688,2010-06-21 21:45:54.0000001,2.5,2010-06-21 21:45:54 UTC,-73.998866,40.751956,-73.99900600000001,40.752023,1
2854345,2011-12-09 10:14:00.00000058,11.3,2011-12-09 10:14:00 UTC,-73.99511,40.72529,-74.015778,40.707925,5
47696347,2009-07-24 20:10:00.000000110,13.7,2009-07-24 20:10:00 UTC,-73.973362,40.787098,-73.974847,40.735523,1
22920259,2012-11-22 18:53:44.0000002,6.5,2012-11-22 18:53:44 UTC,-73.990098,40.760727,-73.983637,40.77128,1
16181651,2009-08-05 00:20:35.0000003,7.3,2009-08-05 00:20:35 UTC,-73.99351899999999,40.721582,-74.001409,40.74154,3
38673413,2012-02-09 22:29:00.000000150,5.7,2012-02-09 22:29:00 UTC,-73.97229499999999,40.759287,-73.960327,40.776492,1
4905056,2009-12-29 06:47:57.0000001,5.3,2009-12-29 06:47:57 UTC,-73.973199,40.748503,-73.984977,40.732154,2
47023130,2013-05-12 02:19:34.0000001,6.5,2013-05-12 02:19:34 UTC,-73.988374,40.731256,-73.97423,40.743207,3
26392125,2010-12-06 05:24:05.0000001,26.27,2010-12-06 05:24:05 UTC,-73.974101,40.783774,-73.88543299999999,40.773145,1
2343067,2013-05-18 18:30:00.00000098,15.5,2013-05-18 18:30:00 UTC,-73.96515500000001,40.75931,-73.981942,40.714407,1
21031182,2014-03-18 11:16:00.000000157,47.83,2014-03-18 11:16:00 UTC,-73.885363,40.77311,-73.98406,40.761652000000005,5
4744239,2014-06-22 03:00:00.00000083,4.0,2014-06-22 03:00:00 UTC,-73.864563,40.749707,-73.870267,40.746812,5
14936400,2013-01-08 12:41:00.000000119,17.5,2013-01-08 12:41:00 UTC,-73.948518,40.782345,-73.99214,40.759027,6
43088632,2009-12-17 15:02:00.000000113,17.7,2009-12-17 15:02:00 UTC,-73.990348,40.756252,-73.948515,40.784833,1
24560142,2013-02-11 08:17:00.00000044,9.5,2013-02-11 08:17:00 UTC,-73.96391,40.764925,-73.96758299999999,40.765882,1
24826397,2009-04-09 20:17:31.0000002,9.8,2009-04-09 20:17:31 UTC,-73.987264,40.729249,-73.99084599999999,40.75051,1
29859763,2010-08-06 18:27:01.0000006,9.3,2010-08-06 18:27:01 UTC,-73.985928,40.740717,-73.960234,40.770401,1
9470836,2009-10-03 01:06:00.00000034,9.3,2009-10-03 01:06:00 UTC,-73.999923,40.734648,-74.012332,40.716963,1
52409352,2014-03-06 13:43:25.0000001,3.0,2014-03-06 13:43:25 UTC,-73.974293,40.788498,-73.97197800000001,40.791821,1
34781207,2009-09-02 11:30:58.0000006,31.87,2009-09-02 11:30:58 UTC,-73.86408,40.769907,-73.986035,40.752214,1
28694745,2010-02-26 13:07:00.000000101,8.5,2010-02-26 13:07:00 UTC,-73.999332,40.754385,-73.975532,40.751248,1
39859621,2010-04-13 15:28:00.00000024,3.7,2010-04-13 15:28:00 UTC,-73.970792,40.75878,-73.965863,40.763153,1
22219702,2009-01-21 08:26:05.0000005,11.3,2009-01-21 08:26:05 UTC,-74.002137,40.709058,-73.991031,40.730839,1
17430242,2013-08-03 14:36:26.0000003,9.5,2013-08-03 14:36:26 UTC,-73.985608,40.741162,-73.984774,40.76052,1
4739749,2014-09-13 22:38:30.0000002,7.0,2014-09-13 22:38:30 UTC,-73.987409,40.768555,-73.968063,40.755713,1
14833777,2013-05-17 12:26:00.000000184,18.0,2013-05-17 12:26:00 UTC,-73.98102800000001,40.753345,-74.009977,40.721502,1
10517620,2014-07-17 00:20:00.00000094,9.0,2014-07-17 00:20:00 UTC,-73.987755,40.743953000000005,-73.98096,40.767613,1
33448669,2011-06-09 07:59:51.0000002,8.5,2011-06-09 07:59:51 UTC,-73.97058100000001,40.765025,-73.975045,40.792848,1
23692719,2011-04-22 17:25:00.000000130,29.7,2011-04-22 17:25:00 UTC,-73.976742,40.747473,-73.870452,40.773728000000006,1
800996,2011-04-13 23:26:12.0000003,4.9,2011-04-13 23:26:12 UTC,-74.004613,40.742159,-73.998983,40.754749,1
33452282,2012-09-05 09:43:00.00000094,10.5,2012-09-05 09:43:00 UTC,-73.992745,40.74315,-73.980122,40.75159,2
54624454,2011-06-25 20:37:00.000000184,18.5,2011-06-25 20:37:00 UTC,-73.987513,40.780345,-74.001092,40.729315,1
24737482,2011-11-12 09:35:28.0000001,8.5,2011-11-12 09:35:28 UTC,-73.9851,40.7278,-73.9908,40.7508,2
50753173,2013-05-11 12:40:00.000000101,8.0,2013-05-11 12:40:00 UTC,-73.991752,40.72643,-73.998762,40.717245,1
5819769,2012-07-28 02:33:00.00000079,8.9,2012-07-28 02:33:00 UTC,-73.990363,40.724018,-73.992238,40.749133,1
55266187,2011-04-29 21:43:07.0000001,16.5,2011-04-29 21:43:07 UTC,-74.689830775147,40.190563553444,-74.689830775147,40.190563553444,1
21384814,2012-10-17 18:35:00.000000205,15.0,2012-10-17 18:35:00 UTC,-73.991302,40.744987,-73.95666,40.76806,5
1625846,2013-01-27 19:06:56.0000003,9.0,2013-01-27 19:06:56 UTC,-73.982304,40.77058,-73.975452,40.752361,2
8038930,2013-11-23 19:51:00.000000247,8.5,2013-11-23 19:51:00 UTC,-73.952933,40.783275,-73.97077,40.785747,1
40753849,2013-12-19 22:54:00.00000093,6.5,2013-12-19 22:54:00 UTC,-73.982925,40.747882,-73.982152,40.777135,1
4309941,2012-04-28 13:49:00.000000106,6.1,2012-04-28 13:49:00 UTC,-73.989835,40.733887,-74.00364499999999,40.742642,1
12134696,2009-04-17 16:24:00.00000053,6.1,2009-04-17 16:24:00 UTC,-73.972927,40.762012,-73.954148,40.7671,1
30451883,2010-03-16 21:02:35.0000001,4.1,2010-03-16 21:02:35 UTC,-73.996026,40.732248,-73.979749,40.737683,3
20044975,2011-10-26 20:36:47.0000002,19.7,2011-10-26 20:36:47 UTC,-73.967733,40.765661,-73.989602,40.713304,2
55414186,2012-08-07 15:50:00.00000088,49.8,2012-08-07 15:50:00 UTC,-73.778592,40.646675,-73.979372,40.76124,1
38263257,2010-09-12 17:22:00.00000086,10.1,2010-09-12 17:22:00 UTC,-73.988788,40.731183,-74.18294300000001,40.687925,3
46602979,2011-09-10 12:00:40.0000002,5.7,2011-09-10 12:00:40 UTC,-73.990564,40.73078,-73.975167,40.741372,1
11290554,2011-03-30 21:14:48.0000001,15.3,2011-03-30 21:14:48 UTC,-74.007398,40.705439,-73.978468,40.766762,1
37298486,2014-11-04 07:53:00.000000178,5.0,2014-11-04 07:53:00 UTC,-73.98221,40.771840000000005,-73.9859,40.77702,5
11625590,2011-12-15 20:37:00.000000199,6.5,2011-12-15 20:37:00 UTC,-73.992937,40.736935,-74.007253,40.73296,1
24512039,2009-06-19 21:04:37.0000002,6.1,2009-06-19 21:04:37 UTC,-73.970998,40.795905,-73.97784399999999,40.778631,2
94184,2010-07-17 14:29:15.0000001,6.1,2010-07-17 14:29:15 UTC,-73.995766,40.759692,-73.99529799999999,40.749774,1
46741422,2009-08-02 01:15:00.000000167,6.1,2009-08-02 01:15:00 UTC,-73.992395,40.745107,-74.005347,40.748142,1
48399910,2014-02-14 13:16:00.000000131,4.5,2014-02-14 13:16:00 UTC,-73.963927,40.756847,-73.967877,40.752965,1
41944509,2013-07-14 04:02:03.0000004,15.0,2013-07-14 04:02:03 UTC,-73.98950699999999,40.730036,-73.94152199999999,40.746159000000006,1
37170177,2013-08-02 14:03:53.0000007,10.5,2013-08-02 14:03:53 UTC,-73.991578,40.749616,-74.001329,40.724354,1
27284113,2013-08-27 01:03:00.00000034,4.5,2013-08-27 01:03:00 UTC,-73.983237,40.744457,-73.990337,40.746722,1
10292740,2009-11-26 01:04:56.0000001,9.3,2009-11-26 01:04:56 UTC,-74.007958,40.714721,-74.00213000000001,40.739627,1
20074138,2012-06-29 13:13:00.000000116,3.3,2012-06-29 13:13:00 UTC,-73.94798,40.782917,-73.951167,40.77867,1
17990598,2012-12-24 15:22:00.000000101,56.8,2012-12-24 15:22:00 UTC,-73.984155,40.768045,-73.781447,40.64796,1
37400820,2013-11-30 21:33:29.0000001,7.0,2013-11-30 21:33:29 UTC,-74.000691,40.74727,-73.99088499999999,40.73651,1
38804907,2010-10-18 12:08:00.0000002,5.7,2010-10-18 12:08:00 UTC,-73.985878,40.76088,-73.991213,40.75049,2
44930008,2011-05-09 14:32:00.000000164,5.7,2011-05-09 14:32:00 UTC,-73.971508,40.797545,-73.984142,40.780267,1
48640586,2014-04-30 20:21:00.00000071,14.0,2014-04-30 20:21:00 UTC,-73.982545,40.763285,-74.00569499999999,40.735987,4
51128207,2009-02-12 18:53:00.00000091,11.3,2009-02-12 18:53:00 UTC,-73.99933,40.754383,-73.99829799999999,40.725002,1
18805975,2011-08-15 13:44:39.0000001,4.9,2011-08-15 13:44:39 UTC,-73.996081,40.725148,-73.991054,40.718143,1
12955184,2015-03-10 07:27:55.0000001,4.0,2015-03-10 07:27:55 UTC,-73.95586395263672,40.7789421081543,-73.96156311035155,40.77138137817383,1
39888629,2014-02-22 20:12:15.0000001,17.5,2014-02-22 20:12:15 UTC,-74.00587,40.736675,-73.954404,40.787186,2
10369536,2014-07-01 18:07:00.00000018,10.5,2014-07-01 18:07:00 UTC,-73.99336,40.747202,-73.984312,40.72396,1
40917917,2013-07-25 11:37:00.00000096,8.0,2013-07-25 11:37:00 UTC,-73.97976,40.76083,-73.96820699999999,40.759775,1
24861494,2010-07-20 11:59:00.00000020,7.3,2010-07-20 11:59:00 UTC,-73.983283,40.759988,-73.96909000000001,40.762843,1
30099802,2012-11-03 18:58:00.00000056,7.0,2012-11-03 18:58:00 UTC,-73.98097299999999,40.767568,-73.974255,40.779790000000006,5
44814104,2014-01-27 16:17:02.0000002,6.5,2014-01-27 16:17:02 UTC,-73.976114,40.765396,-73.98469899999999,40.759625,1
45585568,2015-04-27 16:57:34.0000002,16.5,2015-04-27 16:57:34 UTC,-73.98700714111328,40.766021728515625,-73.98538970947266,40.73598098754883,1
28097806,2009-03-29 13:49:00.000000184,12.5,2009-03-29 13:49:00 UTC,-74.008902,40.7062,-73.97265,40.750055,1
3978326,2011-01-30 10:08:00.000000132,9.3,2011-01-30 10:08:00 UTC,-73.963838,40.756275,-73.98892,40.755545,1
41217331,2010-01-29 21:32:00.000000125,2.9,2010-01-29 21:32:00 UTC,-73.956058,40.779213,-73.95758199999999,40.774372,5
49332724,2011-10-24 13:34:03.0000002,8.1,2011-10-24 13:34:03 UTC,-73.978088,40.758271,-73.95463199999999,40.766231,1
14566711,2010-05-04 10:11:36.0000002,6.9,2010-05-04 10:11:36 UTC,-73.993932,40.751558,-73.983983,40.749957,1
44582847,2011-07-18 21:06:00.000000166,4.5,2011-07-18 21:06:00 UTC,-73.95864,40.774712,-73.947833,40.773288,5
13033319,2012-05-18 02:10:41.0000001,26.5,2012-05-18 02:10:41 UTC,-73.980416,40.730362,-73.954121,40.810574,1
17787513,2013-01-26 20:35:00.00000082,8.5,2013-01-26 20:35:00 UTC,-73.991202,40.749882,-73.999957,40.738157,1
52380677,2010-07-29 13:46:00.000000234,17.7,2010-07-29 13:46:00 UTC,-74.005167,40.707157,-73.991605,40.741067,5
5049810,2009-08-30 23:29:24.0000001,12.1,2009-08-30 23:29:24 UTC,-73.978178,40.761824,-73.994202,40.754289,3
44252978,2012-10-01 13:52:00.000000168,8.5,2012-10-01 13:52:00 UTC,-73.987977,40.750015000000005,-73.995602,40.759805,5
45956437,2011-06-13 13:16:00.00000035,13.3,2011-06-13 13:16:00 UTC,-73.981442,40.770982,-73.99444799999999,40.728167,2
38433194,2010-12-20 10:40:27.0000004,10.5,2010-12-20 10:40:27 UTC,-73.972613,40.785831,-73.978121,40.753822,1
47046480,2013-07-26 20:00:51.0000003,9.5,2013-07-26 20:00:51 UTC,-73.988883,40.744646,-73.968041,40.762121,1
52862581,2014-06-14 12:05:43.0000004,96.0,2014-06-14 12:05:43 UTC,-74.177188,40.695168,-74.177188,40.695168,1
30251248,2011-05-14 01:43:00.000000106,21.7,2011-05-14 01:43:00 UTC,-73.978235,40.73741,-73.995785,40.666368,5
29551457,2014-09-21 22:07:00.00000066,13.0,2014-09-21 22:07:00 UTC,-73.98543199999999,40.73151,-73.968198,40.70775,3
12359359,2011-08-18 01:02:00.000000111,18.1,2011-08-18 01:02:00 UTC,-73.995373,40.739332,-73.941973,40.822698,5
30968028,2011-10-23 17:51:11.0000002,27.7,2011-10-23 17:51:11 UTC,-73.96391899999999,40.808608,-73.864683,40.770197,1
22299845,2015-04-27 17:23:08.0000004,8.0,2015-04-27 17:23:08 UTC,-73.97126770019531,40.76182174682617,-73.9529800415039,40.76795959472656,1
47909987,2010-04-17 03:30:27.0000006,5.7,2010-04-17 03:30:27 UTC,-73.980959,40.729809,-73.993664,40.741681,1
6113611,2011-02-04 14:30:00.000000155,35.7,2011-02-04 14:30:00 UTC,-73.87437,40.773992,-73.97094200000001,40.794363,3
32288670,2012-11-10 00:27:00.000000180,7.5,2012-11-10 00:27:00 UTC,-73.990792,40.723732,-73.982642,40.741952000000005,1
23071897,2014-04-18 11:16:00.00000051,10.0,2014-04-18 11:16:00 UTC,-73.985457,40.747465000000005,-73.98026,40.757767,1
8269693,2013-09-24 20:49:00.000000214,9.0,2013-09-24 20:49:00 UTC,-74.005595,40.706315,-73.994095,40.697792,1
1188680,2013-10-30 19:42:00.00000073,9.0,2013-10-30 19:42:00 UTC,-73.968412,40.764837,-73.978977,40.750532,3
9198028,2015-05-03 00:46:00.0000002,6.0,2015-05-03 00:46:00 UTC,-73.98886108398438,40.748634338378906,-73.9781951904297,40.76340103149415,1
23189400,2010-11-22 10:38:00.00000043,4.5,2010-11-22 10:38:00 UTC,-73.98923,40.730605,-73.99556199999999,40.726682,1
22302310,2009-11-23 11:19:00.000000155,2.5,2009-11-23 11:19:00 UTC,-73.96377,40.770453,-73.96377,40.770453,1
36925345,2014-03-06 11:34:27.0000003,8.5,2014-03-06 11:34:27 UTC,-73.98927900000001,40.770448,-73.98927900000001,40.770448,1
34855024,2014-10-31 13:02:00.00000093,33.33,2014-10-31 13:02:00 UTC,-73.986885,40.755755,-73.87216,40.77447,1
14948298,2011-07-03 03:37:25.0000005,14.1,2011-07-03 03:37:25 UTC,-74.007145,40.74175,-73.949889,40.772023,2
54777491,2013-04-28 13:22:00.000000104,16.5,2013-04-28 13:22:00 UTC,-73.944917,40.808712,-73.97697,40.759045,1
39731539,2012-09-01 01:13:00.00000082,22.1,2012-09-01 01:13:00 UTC,-73.984755,40.768382,-73.943155,40.706867,1
49237411,2010-07-23 18:10:16.0000005,6.1,2010-07-23 18:10:16 UTC,-73.965558,40.778055,-73.952247,40.766251,2
30720004,2012-03-26 00:41:00.00000068,11.3,2012-03-26 00:41:00 UTC,-73.990767,40.755997,-73.996287,40.71597,1
36331248,2009-06-20 02:27:00.00000088,6.5,2009-06-20 02:27:00 UTC,-74.008753,40.712393,-73.988872,40.718053000000005,1
21154097,2010-09-10 22:01:00.000000209,10.9,2010-09-10 22:01:00 UTC,-73.954942,40.783175,-73.96466,40.799992,5
44475071,2010-11-30 19:37:00.000000185,12.1,2010-11-30 19:37:00 UTC,-73.981332,40.74695,-73.947413,40.775925,2
41021773,2014-02-19 06:53:00.00000093,15.5,2014-02-19 06:53:00 UTC,-73.94937,40.78092,-73.983465,40.759342,1
49013003,2012-05-07 18:36:00.00000086,10.1,2012-05-07 18:36:00 UTC,-73.977248,40.749875,-73.955042,40.768952,2
44900317,2009-05-18 18:45:49.0000006,5.7,2009-05-18 18:45:49 UTC,-73.95759100000001,40.776905,-73.968289,40.775622,1
15466371,2012-05-05 22:31:46.0000004,6.9,2012-05-05 22:31:46 UTC,-73.98029,40.759465000000006,-73.958673,40.780952,1
50888487,2012-11-19 11:53:00.00000025,18.5,2012-11-19 11:53:00 UTC,-73.99399,40.75131,-73.952883,40.778348,5
21418866,2012-11-26 10:52:04.0000002,14.5,2012-11-26 10:52:04 UTC,-73.98089399999999,40.749415,-73.983024,40.776839,1
46002081,2011-06-04 19:46:47.0000002,7.7,2011-06-04 19:46:47 UTC,-73.95358900000001,40.790836,-73.98465300000001,40.77923,1
32579414,2010-05-13 02:30:00.00000043,9.3,2010-05-13 02:30:00 UTC,-73.975735,40.765117,-73.966212,40.80352,1
22241208,2010-03-01 10:45:00.0000002,6.1,2010-03-01 10:45:00 UTC,-73.994986,40.743682,-73.99000799999999,40.733811,1
44379429,2014-01-04 20:02:38.0000002,10.0,2014-01-04 20:02:38 UTC,-73.97612,40.763972,-73.948637,40.773828,1
32714229,2009-01-14 17:33:09.0000006,11.1,2009-01-14 17:33:09 UTC,-73.997857,40.736174,-73.991208,40.770228,1
50884804,2010-12-08 18:48:00.000000252,5.3,2010-12-08 18:48:00 UTC,-73.957525,40.782477,-73.955285,40.777622,1
23180968,2009-08-28 16:48:00.000000108,4.5,2009-08-28 16:48:00 UTC,-73.967613,40.763572,-73.974853,40.765523,1
10098342,2013-10-09 07:28:34.0000002,36.0,2013-10-09 07:28:34 UTC,-73.951363,40.7779,-73.87982,40.879768,1
29275394,2015-02-07 01:31:19.0000006,15.5,2015-02-07 01:31:19 UTC,-73.96089172363281,40.71438980102539,-73.9593734741211,40.67380142211913,2
1400061,2009-03-07 05:08:30.0000002,2.5,2009-03-07 05:08:30 UTC,-73.958822,40.817341,-73.960527,40.813718,1
35416971,2014-01-22 06:22:00.00000015,7.5,2014-01-22 06:22:00 UTC,-74.003845,40.738362,-74.010028,40.721282,6
1257678,2013-02-14 21:39:00.000000215,23.0,2013-02-14 21:39:00 UTC,-73.990764,40.751132,-73.975179,40.695959,1
17152907,2011-11-20 00:22:00.0000009,12.5,2011-11-20 00:22:00 UTC,-73.955392,40.718118,-73.923635,40.74357,5
14644856,2013-05-29 23:34:44.0000002,15.0,2013-05-29 23:34:44 UTC,-73.983671,40.734221000000005,-73.957018,40.718569,1
19934929,2014-05-04 22:08:06.0000003,6.0,2014-05-04 22:08:06 UTC,-73.972992,40.75961,-73.960916,40.768086,1
26380327,2012-03-26 07:46:35.0000002,4.5,2012-03-26 07:46:35 UTC,-73.994488,40.749712,-74.005685,40.750079,1
13476095,2013-03-16 02:14:15.0000003,21.5,2013-03-16 02:14:15 UTC,-74.01001600000001,40.729745,-73.958776,40.719008,1
5691082,2012-02-10 06:50:07.0000003,10.5,2012-02-10 06:50:07 UTC,-74.004998,40.71907,-73.98039200000001,40.764191,1
30362631,2014-03-19 21:07:15.0000001,7.5,2014-03-19 21:07:15 UTC,-74.009401,40.726023,-74.006316,40.743857,2
43047691,2012-09-26 23:39:02.0000001,12.5,2012-09-26 23:39:02 UTC,-73.988122,40.778714,-73.98105100000001,40.742413,1
31782928,2012-04-13 13:31:20.0000002,4.5,2012-04-13 13:31:20 UTC,-73.971858,40.749785,-73.974907,40.741813,0
33859571,2009-06-25 18:40:00.000000189,8.1,2009-06-25 18:40:00 UTC,-73.98474499999999,40.768435,-73.961433,40.780175,5
11246251,2015-05-31 17:06:31.0000004,14.5,2015-05-31 17:06:31 UTC,-73.95234680175781,40.7726936340332,-73.98204040527344,40.769081115722656,1
18465280,2012-10-23 18:43:12.0000001,8.5,2012-10-23 18:43:12 UTC,-74.00846999999999,40.720842,-74.007983,40.746255,2
29758641,2012-02-04 01:21:00.00000063,6.1,2012-02-04 01:21:00 UTC,-74.005335,40.741172,-73.99235999999999,40.756523,1
24462502,2011-10-21 07:06:00.00000032,6.1,2011-10-21 07:06:00 UTC,-74.004142,40.742817,-73.992542,40.758355,1
37851643,2010-04-19 22:19:00.00000033,9.3,2010-04-19 22:19:00 UTC,-73.981972,40.76293,-73.94774,40.778945,1
1650607,2015-05-14 22:12:52.0000009,6.5,2015-05-14 22:12:52 UTC,-73.986572265625,40.73335266113281,-73.988037109375,40.72402572631836,1
3698978,2013-01-04 02:03:45.0000001,11.0,2013-01-04 02:03:45 UTC,-73.9779,40.725381,-73.980751,40.755994,1
10695457,2009-01-12 06:32:00.00000063,9.3,2009-01-12 06:32:00 UTC,-73.993872,40.756605,-73.967775,40.768557,6
37586818,2013-12-07 22:48:53.0000002,9.5,2013-12-07 22:48:53 UTC,-73.99380500000001,40.751312,-73.992262,40.735578,2
54168513,2012-12-18 23:40:00.000000167,6.0,2012-12-18 23:40:00 UTC,-73.98314,40.756992,-73.990998,40.749702,6
49419567,2014-01-15 16:01:51.0000001,5.0,2014-01-15 16:01:51 UTC,0.0,0.0,0.0,0.0,1
39960400,2010-09-23 08:41:00.000000238,4.1,2010-09-23 08:41:00 UTC,-73.990535,40.757413,-73.985875,40.764083,4
35597740,2012-08-17 22:45:00.00000092,14.5,2012-08-17 22:45:00 UTC,-73.985783,40.759245,-73.92414000000001,40.743592,5
49661361,2014-02-16 19:32:00.00000032,6.0,2014-02-16 19:32:00 UTC,-73.98986,40.734262,-74.000513,40.725685,1
9025196,2015-06-29 18:46:38.0000003,10.0,2015-06-29 18:46:38 UTC,-73.98345184326173,40.764610290527344,-73.98429107666014,40.74864959716797,1
43221597,2013-06-12 10:07:55.0000001,8.0,2013-06-12 10:07:55 UTC,-73.96435600000001,40.767933,-73.953172,40.766594,1
11189527,2014-06-21 01:44:00.000000187,6.0,2014-06-21 01:44:00 UTC,-73.987162,40.729547,-73.999597,40.730177000000005,1
33344388,2010-09-27 15:34:00.0000004,4.9,2010-09-27 15:34:00 UTC,-73.976015,40.788762,-73.967972,40.800122,1
32914194,2012-03-16 12:33:14.0000003,8.1,2012-03-16 12:33:14 UTC,-73.983007,40.755611,-73.968956,40.761457,2
1735368,2011-05-01 00:55:00.00000049,9.3,2011-05-01 00:55:00 UTC,-73.96373299999999,40.758517,-73.921685,40.743342,1
53070941,2013-05-01 18:49:05.0000003,6.0,2013-05-01 18:49:05 UTC,-73.982237,40.765456,-73.991977,40.769558,2
4054289,2010-12-21 18:04:57.0000002,16.5,2010-12-21 18:04:57 UTC,-74.013111,40.706382,-73.986237,40.76071,2
38301352,2012-09-22 18:58:00.000000248,35.3,2012-09-22 18:58:00 UTC,-73.873147,40.774105,-73.98692,40.76091,1
48640575,2011-10-26 18:24:00.000000115,6.5,2011-10-26 18:24:00 UTC,-73.977457,40.777223,-73.958967,40.774665,1
41431207,2010-01-31 11:55:49.0000005,4.9,2010-01-31 11:55:49 UTC,-73.98203000000001,40.783232,-73.972769,40.790813,1
10112265,2013-11-28 23:41:00.00000019,6.5,2013-11-28 23:41:00 UTC,-73.990992,40.760947,-73.99111500000001,40.751237,1
24800995,2011-04-10 12:33:00.000000135,12.5,2011-04-10 12:33:00 UTC,-73.976438,40.735928,-74.0177,40.709475,1
54078795,2011-03-07 17:27:38.0000002,8.5,2011-03-07 17:27:38 UTC,-74.002361,40.750351,-74.001962,40.720616,1
35773411,2011-08-09 14:02:26.0000003,10.5,2011-08-09 14:02:26 UTC,-74.002074,40.729862,-73.985244,40.746282,1
24005205,2010-03-08 13:49:00.000000151,6.5,2010-03-08 13:49:00 UTC,-73.98179300000001,40.7523,-73.99927199999999,40.744293,1
37126384,2011-11-18 22:10:00.000000213,5.3,2011-11-18 22:10:00 UTC,-73.973342,40.757552,-73.96512,40.76548,1
863877,2011-11-08 19:48:03.0000004,10.5,2011-11-08 19:48:03 UTC,-73.9865,40.7568,-74.0042,40.7209,1
44312048,2012-05-06 12:37:39.0000001,5.7,2012-05-06 12:37:39 UTC,-73.959755,40.77949,-73.969008,40.764344,1
31288846,2014-01-16 10:23:00.00000072,10.5,2014-01-16 10:23:00 UTC,-73.975243,40.75187,-73.988087,40.764815000000006,1
4127733,2009-04-21 19:13:00.000000107,12.5,2009-04-21 19:13:00 UTC,-74.00128199999999,40.719912,-73.975172,40.753763,5
46768413,2014-02-06 02:12:52.0000002,14.5,2014-02-06 02:12:52 UTC,-73.95743399999999,40.782611,-73.94389100000001,40.830298,1
28911100,2012-09-09 10:18:50.0000003,22.5,2012-09-09 10:18:50 UTC,-73.992622,40.689017,-73.994886,40.750021,2
2744550,2011-02-22 09:16:38.0000006,6.1,2011-02-22 09:16:38 UTC,-73.990523,40.761362,-73.978981,40.752368,1
46562996,2010-02-01 21:23:36.0000002,6.1,2010-02-01 21:23:36 UTC,-73.97705500000001,40.752148,-73.980426,40.764079,1
23106758,2014-06-24 08:31:00.000000175,7.5,2014-06-24 08:31:00 UTC,-73.976485,40.739722,-73.987117,40.740382,2
6081078,2013-09-19 16:49:46.0000002,11.5,2013-09-19 16:49:46 UTC,-73.991843,40.738293,-73.996195,40.696015,1
19934088,2015-03-28 22:25:55.0000004,43.0,2015-03-28 22:25:55 UTC,-73.78981018066406,40.64672088623047,-73.93380737304686,40.7530517578125,3
19161224,2012-07-03 19:30:51.0000001,6.9,2012-07-03 19:30:51 UTC,-73.993756,40.756915,-74.007725,40.75165,1
5591724,2010-06-26 00:22:47.0000002,11.3,2010-06-26 00:22:47 UTC,-73.985339,40.74745,-73.983308,40.719238,1
52917371,2009-09-22 13:59:00.000000134,71.5,2009-09-22 13:59:00 UTC,-73.98024000000001,40.758128,-74.177112,40.691263,2
27793800,2012-02-29 16:09:00.00000082,6.5,2012-02-29 16:09:00 UTC,-73.973547,40.755782,-73.97572199999999,40.755482,4
31064467,2012-07-27 08:45:19.0000004,4.9,2012-07-27 08:45:19 UTC,-74.00303000000001,40.717842,-74.010926,40.708984,1
24599281,2013-06-10 21:56:00.00000077,8.0,2013-06-10 21:56:00 UTC,-73.974418,40.756525,-73.99064,40.736552,1
52979533,2009-03-10 18:14:47.0000005,9.1,2009-03-10 18:14:47 UTC,-74.005381,40.745836,-73.986487,40.758703,1
30456682,2012-02-08 14:34:40.0000001,4.9,2012-02-08 14:34:40 UTC,-73.967425,40.766094,-73.960272,40.776561,1
9947988,2011-09-14 07:57:14.0000001,27.3,2011-09-14 07:57:14 UTC,-73.97654399999999,40.748028000000005,-73.88528199999999,40.771147,1
16275515,2013-01-20 21:03:00.000000120,9.5,2013-01-20 21:03:00 UTC,-73.956455,40.770797,-73.979527,40.786995000000005,1
40493753,2011-01-07 08:53:00.00000060,4.9,2011-01-07 08:53:00 UTC,-73.960925,40.775625,-73.95614499999999,40.7845,1
46778111,2014-05-11 18:32:00.000000181,36.83,2014-05-11 18:32:00 UTC,-73.87095,40.773742,-73.99467299999999,40.750372,1
21431702,2012-10-13 23:39:37.0000003,41.0,2012-10-13 23:39:37 UTC,-73.98199100000001,40.772876,-73.810179,40.680581,1
18090559,2010-04-23 07:38:00.000000166,5.7,2010-04-23 07:38:00 UTC,-74.00341800000001,40.726737,-74.01374200000001,40.71472,1
