Unnamed: 0,customer_id,product,signup_date_time
139251,C141698,prd_1,2017-04-28 21:27:33
139301,C141748,prd_1,2017-04-30 14:22:24
139351,C141798,prd_1,2017-05-01 12:09:29
139401,C141848,prd_1,2017-05-01 16:17:55
139451,C141898,prd_1,2017-05-02 11:55:09
139501,C141948,prd_1,2017-05-02 14:39:15
139551,C141998,prd_1,2017-05-03 10:01:12
139601,C142048,prd_1,2017-05-03 14:03:06
139651,C142098,prd_1,2017-05-03 18:27:39
139701,C142148,prd_1,2017-05-04 13:35:19
139751,C142198,prd_1,2017-05-04 21:44:04
139801,C142248,prd_1,2017-05-05 17:16:40
139851,C142298,prd_2,2017-05-07 04:11:44
139901,C142348,prd_1,2017-05-08 10:45:40
139951,C142398,prd_1,2017-05-08 13:47:49
140001,C142448,prd_1,2017-05-08 16:59:54
140051,C142498,prd_1,2017-05-09 10:16:48
140101,C142548,prd_1,2017-05-09 14:14:56
140151,C142598,prd_1,2017-05-10 11:02:37
140201,C142648,prd_2,2017-05-10 14:59:24
140251,C142698,prd_1,2017-05-11 11:44:19
140301,C142748,prd_1,2017-05-11 16:36:37
140351,C142798,prd_1,2017-05-12 14:41:40
140401,C142848,prd_2,2017-05-13 16:38:55
140451,C142898,prd_1,2017-05-15 11:36:13
140501,C142948,prd_1,2017-05-15 15:53:11
140551,C142998,prd_1,2017-05-16 12:46:29
140601,C143048,prd_1,2017-05-16 17:12:51
140651,C143098,prd_1,2017-05-17 13:30:12
140701,C143148,prd_1,2017-05-18 10:45:08
140751,C143198,prd_1,2017-05-18 14:38:59
140801,C143248,prd_2,2017-05-18 20:27:55
140851,C143298,prd_1,2017-05-20 09:52:54
140901,C143348,prd_2,2017-05-21 16:47:55
140951,C143398,prd_1,2017-05-22 13:44:36
141001,C143448,prd_1,2017-05-23 08:35:11
141051,C143498,prd_1,2017-05-23 15:54:47
141101,C143548,prd_1,2017-05-24 11:56:10
141151,C143598,prd_2,2017-05-24 15:24:01
141201,C143648,prd_1,2017-05-25 11:36:50
141251,C143698,prd_1,2017-05-25 17:52:42
141301,C143748,prd_1,2017-05-26 14:45:44
141351,C143798,prd_1,2017-05-28 12:11:15
141401,C143848,prd_1,2017-05-29 12:09:29
141451,C143898,prd_1,2017-05-29 16:08:41
141501,C143948,prd_1,2017-05-30 11:45:00
141551,C143998,prd_1,2017-05-30 15:24:36
141601,C144048,prd_1,2017-05-31 12:10:27
141651,C144098,prd_1,2017-05-31 16:04:40
141701,C144148,prd_1,2017-06-01 14:01:19
141751,C144198,prd_2,2017-06-02 07:58:45
141801,C144248,prd_1,2017-06-03 07:04:30
141851,C144298,prd_2,2017-06-04 15:58:57
141901,C144348,prd_1,2017-06-05 13:03:58
141951,C144398,prd_1,2017-06-05 17:02:00
142001,C144448,prd_1,2017-06-06 11:36:57
142051,C144498,prd_1,2017-06-06 15:35:08
142101,C144548,prd_1,2017-06-07 12:15:34
142151,C144598,prd_2,2017-06-07 16:18:50
142201,C144648,prd_1,2017-06-08 13:26:01
142251,C144698,prd_1,2017-06-08 21:03:03
142301,C144748,prd_1,2017-06-09 16:18:17
142351,C144798,prd_1,2017-06-11 17:55:22
142401,C144848,prd_1,2017-06-12 13:16:57
142451,C144898,prd_1,2017-06-12 16:54:38
142501,C144948,prd_1,2017-06-13 11:21:04
142551,C144998,prd_2,2017-06-13 15:13:22
142601,C145048,prd_1,2017-06-14 10:46:23
142651,C145098,prd_1,2017-06-14 15:38:36
142701,C145148,prd_2,2017-06-15 12:16:52
142751,C145198,prd_1,2017-06-15 17:13:55
142801,C145248,prd_1,2017-06-16 13:56:41
142851,C145298,prd_1,2017-06-17 15:39:38
142901,C145348,prd_1,2017-06-19 13:13:21
142951,C145398,prd_1,2017-06-19 19:35:13
143001,C145448,prd_1,2017-06-20 13:47:51
143051,C145498,prd_1,2017-06-20 18:32:00
143101,C145548,prd_1,2017-06-21 13:40:31
143151,C145598,prd_1,2017-06-21 19:57:37
143201,C145648,prd_2,2017-06-22 15:06:49
143251,C145698,prd_1,2017-06-23 12:11:43
143301,C145748,prd_1,2017-06-24 10:23:25
143351,C145798,prd_1,2017-06-26 09:16:36
143401,C145848,prd_1,2017-06-26 14:15:35
143451,C145898,prd_1,2017-06-27 10:05:58
143501,C145948,prd_1,2017-06-27 15:19:44
143551,C145998,prd_1,2017-06-28 11:47:22
143601,C146048,prd_1,2017-06-28 20:04:36
143651,C146098,prd_1,2017-06-29 15:43:18
143701,C146148,prd_1,2017-06-30 17:45:07
143751,C146198,prd_2,2017-07-02 16:37:03
143801,C146248,prd_1,2017-07-03 14:38:08
143851,C146298,prd_1,2017-07-04 12:46:57
143901,C146348,prd_1,2017-07-04 16:48:29
143951,C146398,prd_1,2017-07-05 12:29:43
144001,C146448,prd_1,2017-07-05 19:37:58
144051,C146498,prd_1,2017-07-06 15:07:02
144101,C146548,prd_2,2017-07-07 15:15:25
144151,C146598,prd_1,2017-07-08 17:05:55
144201,C146648,prd_1,2017-07-10 11:01:31
144251,C146698,prd_1,2017-07-10 16:13:44
144301,C146748,prd_1,2017-07-11 11:35:56
144351,C146798,prd_1,2017-07-11 16:11:50
144401,C146848,prd_2,2017-07-12 15:36:38
144451,C146898,prd_1,2017-07-13 15:14:40
144501,C146948,prd_1,2017-07-14 16:03:25
144551,C146998,prd_1,2017-07-16 14:51:00
144601,C147048,prd_2,2017-07-17 13:20:35
144651,C147098,prd_1,2017-07-17 17:55:24
144701,C147148,prd_1,2017-07-18 14:19:53
144751,C147198,prd_1,2017-07-19 12:29:49
144801,C147248,prd_1,2017-07-19 17:34:55
144851,C147298,prd_1,2017-07-20 15:29:32
144901,C147348,prd_2,2017-07-21 14:15:52
144951,C147398,prd_1,2017-07-23 16:06:30
145001,C147448,prd_2,2017-07-24 13:53:40
145051,C147498,prd_1,2017-07-25 08:16:43
145101,C147548,prd_1,2017-07-25 14:22:07
145151,C147598,prd_1,2017-07-26 12:10:34
145201,C147648,prd_1,2017-07-27 05:58:15
145251,C147698,prd_2,2017-07-28 13:32:56
145301,C147748,prd_1,2017-07-30 10:48:49
145351,C147798,prd_2,2017-07-31 13:09:34
145401,C147848,prd_1,2017-07-31 19:58:51
145451,C147898,prd_1,2017-08-01 15:05:22
145501,C147948,prd_1,2017-08-02 13:07:18
145551,C147998,prd_1,2017-08-03 09:58:41
145601,C148048,prd_2,2017-08-03 17:15:00
145651,C148098,prd_2,2017-08-05 06:31:54
145701,C148148,prd_1,2017-08-06 16:07:33
145751,C148198,prd_1,2017-08-07 14:15:57
145801,C148248,prd_1,2017-08-08 12:47:27
145851,C148298,prd_1,2017-08-09 11:08:12
145901,C148348,prd_2,2017-08-09 15:23:19
145951,C148398,prd_2,2017-08-10 13:53:57
146001,C148448,prd_1,2017-08-11 14:22:34
146051,C148498,prd_1,2017-08-12 15:13:21
146101,C148548,prd_2,2017-08-14 14:10:30
146151,C148598,prd_1,2017-08-15 12:34:51
146201,C148648,prd_1,2017-08-16 11:51:12
146251,C148698,prd_1,2017-08-16 19:11:58
146301,C148748,prd_1,2017-08-18 10:25:19
146351,C148798,prd_2,2017-08-19 16:02:04
146401,C148848,prd_1,2017-08-21 14:20:31
146451,C148898,prd_1,2017-08-22 12:53:23
146501,C148948,prd_1,2017-08-23 11:19:40
146551,C148998,prd_1,2017-08-24 08:40:08
146601,C149048,prd_2,2017-08-25 18:14:44
146651,C149098,prd_1,2017-08-27 11:44:33
146701,C149148,prd_1,2017-08-28 14:53:38
146751,C149198,prd_1,2017-08-29 13:09:14
146801,C149248,prd_2,2017-08-30 11:02:24
146851,C149298,prd_1,2017-08-31 11:36:54
146901,C149348,prd_1,2017-09-01 12:22:35
146951,C149398,prd_1,2017-09-03 13:36:54
147001,C149448,prd_1,2017-09-04 13:57:19
147051,C149498,prd_1,2017-09-05 11:15:18
147101,C149548,prd_2,2017-09-06 09:47:29
147151,C149598,prd_1,2017-09-06 17:15:14
147201,C149648,prd_1,2017-09-07 16:57:23
147251,C149698,prd_1,2017-09-09 15:09:08
147301,C149748,prd_1,2017-09-11 14:55:08
147351,C149798,prd_2,2017-09-12 16:56:34
147401,C149848,prd_1,2017-09-13 16:45:58
147451,C149898,prd_1,2017-09-15 11:08:40
147501,C149948,prd_1,2017-09-16 16:58:33
147551,C149998,prd_1,2017-09-18 14:45:32
147601,C150048,prd_1,2017-09-19 15:01:47
147651,C150098,prd_1,2017-09-20 15:01:28
147701,C150148,prd_1,2017-09-21 19:33:02
147751,C150198,prd_1,2017-09-25 05:33:03
147801,C150248,prd_1,2017-09-25 18:27:53
147851,C150298,prd_1,2017-09-26 18:53:27
147901,C150348,prd_1,2017-09-27 20:54:11
147951,C150398,prd_1,2017-09-29 09:46:02
148001,C150448,prd_2,2017-10-01 11:56:19
148051,C150498,prd_1,2017-10-02 15:50:29
148101,C150548,prd_1,2017-10-03 18:40:00
148151,C150598,prd_1,2017-10-05 13:46:37
148201,C150648,prd_2,2017-10-07 07:08:34
148251,C150698,prd_2,2017-10-09 13:44:04
148301,C150748,prd_2,2017-10-10 15:19:52
148351,C150798,prd_2,2017-10-12 06:18:25
148401,C150848,prd_1,2017-10-13 17:57:09
148451,C150898,prd_1,2017-10-16 13:27:30
148501,C150948,prd_1,2017-10-17 16:29:34
148551,C150998,prd_1,2017-10-19 13:53:13
148601,C151048,prd_1,2017-10-20 16:07:26
148651,C151098,prd_1,2017-10-23 18:03:31
148701,C151148,prd_1,2017-10-25 11:04:54
148751,C151198,prd_1,2017-10-27 10:48:52
148801,C151248,prd_1,2017-10-30 11:16:37
148851,C151298,prd_2,2017-10-31 18:20:48
148901,C151348,prd_1,2017-11-02 11:41:17
148951,C151398,prd_1,2017-11-03 16:55:52
149001,C151448,prd_1,2017-11-06 15:07:45
149051,C151498,prd_1,2017-11-08 10:44:10
149101,C151548,prd_1,2017-11-10 12:56:07
149151,C151598,prd_1,2017-11-13 17:19:53
149201,C151648,prd_1,2017-11-15 11:08:19
149251,C151698,prd_2,2017-11-16 16:51:18
149301,C151748,prd_1,2017-11-20 16:04:55
149351,C151798,prd_1,2017-11-22 16:01:51
149401,C151848,prd_1,2017-11-24 10:50:35
149451,C151898,prd_2,2017-11-28 11:21:31
149501,C151948,prd_1,2017-11-30 16:22:52
149551,C151998,prd_1,2017-12-04 12:24:02
149601,C152048,prd_1,2017-12-06 14:47:15
149651,C152098,prd_1,2017-12-09 13:22:29
149701,C152148,prd_2,2017-12-13 11:12:44
149751,C152198,prd_1,2017-12-15 11:53:18
149801,C152248,prd_1,2017-12-19 11:57:48
149851,C152298,prd_2,2017-12-21 17:45:32
149901,C152348,prd_1,2017-12-25 13:59:36
149951,C152398,prd_1,2017-12-28 11:24:06
150001,C152448,prd_1,2018-01-01 07:10:03
150051,C152498,prd_2,2018-01-01 12:14:57
150101,C152548,prd_1,2018-01-01 14:08:29
150151,C152598,prd_1,2018-01-01 16:21:47
150201,C152648,prd_2,2018-01-02 09:15:14
150251,C152698,prd_1,2018-01-02 12:43:48
150301,C152748,prd_1,2018-01-02 14:27:10
150351,C152798,prd_1,2018-01-02 17:51:29
150401,C152848,prd_1,2018-01-03 10:26:35
150451,C152898,prd_1,2018-01-03 13:27:07
150501,C152948,prd_1,2018-01-03 15:27:09
150551,C152998,prd_1,2018-01-03 18:31:55
150601,C153048,prd_2,2018-01-04 11:28:37
150651,C153098,prd_1,2018-01-04 13:45:17
150701,C153148,prd_1,2018-01-04 16:19:00
150751,C153198,prd_1,2018-01-05 10:22:18
150801,C153248,prd_1,2018-01-05 14:58:09
150851,C153298,prd_1,2018-01-06 11:28:40
150901,C153348,prd_1,2018-01-07 12:07:22
150951,C153398,prd_1,2018-01-08 07:53:31
151001,C153448,prd_1,2018-01-08 12:03:23
151051,C153498,prd_1,2018-01-08 14:07:36
151101,C153548,prd_2,2018-01-08 17:58:07
151151,C153598,prd_2,2018-01-09 11:36:51
151201,C153648,prd_1,2018-01-09 14:13:14
151251,C153698,prd_1,2018-01-09 17:45:15
151301,C153748,prd_2,2018-01-10 11:15:33
151351,C153798,prd_1,2018-01-10 13:30:16
151401,C153848,prd_1,2018-01-10 16:51:37
151451,C153898,prd_1,2018-01-11 10:22:46
151501,C153948,prd_1,2018-01-11 13:30:46
151551,C153998,prd_2,2018-01-11 16:02:04
151601,C154048,prd_1,2018-01-12 08:43:44
151651,C154098,prd_2,2018-01-12 14:20:13
151701,C154148,prd_1,2018-01-13 08:32:23
151751,C154198,prd_1,2018-01-13 17:27:19
151801,C154248,prd_1,2018-01-15 06:27:15
151851,C154298,prd_1,2018-01-15 12:18:25
151901,C154348,prd_1,2018-01-15 14:06:15
151951,C154398,prd_2,2018-01-15 15:25:36
152001,C154448,prd_1,2018-01-15 19:00:12
152051,C154498,prd_1,2018-01-16 11:44:55
152101,C154548,prd_1,2018-01-16 13:44:45
152151,C154598,prd_2,2018-01-16 15:32:09
152201,C154648,prd_1,2018-01-16 18:09:52
152251,C154698,prd_1,2018-01-17 11:30:40
152301,C154748,prd_2,2018-01-17 13:44:19
152351,C154798,prd_2,2018-01-17 15:50:02
152401,C154848,prd_1,2018-01-18 08:28:49
152451,C154898,prd_1,2018-01-18 12:40:50
152501,C154948,prd_1,2018-01-18 14:55:54
152551,C154998,prd_1,2018-01-18 18:09:20
152601,C155048,prd_1,2018-01-19 13:10:45
152651,C155098,prd_2,2018-01-19 17:03:24
152701,C155148,prd_1,2018-01-20 15:45:51
152751,C155198,prd_1,2018-01-21 14:00:46
152801,C155248,prd_1,2018-01-22 10:19:25
152851,C155298,prd_1,2018-01-22 13:01:22
152901,C155348,prd_1,2018-01-22 14:18:28
152951,C155398,prd_1,2018-01-22 16:49:40
153001,C155448,prd_1,2018-01-23 07:19:55
153051,C155498,prd_1,2018-01-23 12:08:37
153101,C155548,prd_1,2018-01-23 13:46:57
153151,C155598,prd_1,2018-01-23 15:34:00
153201,C155648,prd_2,2018-01-23 17:53:29
153251,C155698,prd_1,2018-01-24 10:56:09
153301,C155748,prd_1,2018-01-24 13:23:52
153351,C155798,prd_2,2018-01-24 15:03:30
153401,C155848,prd_1,2018-01-24 16:46:58
153451,C155898,prd_1,2018-01-25 10:23:47
153501,C155948,prd_1,2018-01-25 13:40:25
153551,C155998,prd_1,2018-01-25 15:43:18
153601,C156048,prd_1,2018-01-26 09:05:12
153651,C156098,prd_1,2018-01-26 12:26:31
153701,C156148,prd_2,2018-01-26 17:24:56
153751,C156198,prd_1,2018-01-27 14:33:43
153801,C156248,prd_1,2018-01-28 11:36:48
153851,C156298,prd_1,2018-01-29 07:21:42
153901,C156348,prd_1,2018-01-29 11:22:14
153951,C156398,prd_1,2018-01-29 13:05:50
154001,C156448,prd_1,2018-01-29 14:40:45
154051,C156498,prd_2,2018-01-29 17:04:18
154101,C156548,prd_2,2018-01-30 09:17:31
154151,C156598,prd_1,2018-01-30 12:36:09
154201,C156648,prd_2,2018-01-30 15:04:08
154251,C156698,prd_2,2018-01-30 17:31:41
154301,C156748,prd_1,2018-01-31 10:22:52
154351,C156798,prd_1,2018-01-31 13:23:17
154401,C156848,prd_1,2018-01-31 14:49:14
154451,C156898,prd_1,2018-01-31 17:15:49
154501,C156948,prd_1,2018-02-01 11:13:41
154551,C156998,prd_1,2018-02-01 14:16:27
154601,C157048,prd_1,2018-02-01 17:05:41
154651,C157098,prd_1,2018-02-02 12:45:32
154701,C157148,prd_1,2018-02-03 10:03:17
154751,C157198,prd_1,2018-02-03 16:25:37
154801,C157248,prd_1,2018-02-04 13:59:14
154851,C157298,prd_2,2018-02-05 10:19:41
154901,C157348,prd_2,2018-02-05 12:54:29
154951,C157398,prd_1,2018-02-05 14:51:11
155001,C157448,prd_1,2018-02-05 16:35:12
155051,C157498,prd_1,2018-02-05 22:08:55
155101,C157548,prd_1,2018-02-06 11:53:07
155151,C157598,prd_2,2018-02-06 13:10:14
155201,C157648,prd_1,2018-02-06 14:43:45
155251,C157698,prd_2,2018-02-06 16:59:53
155301,C157748,prd_1,2018-02-07 10:18:16
155351,C157798,prd_1,2018-02-07 12:47:08
155401,C157848,prd_2,2018-02-07 14:41:43
155451,C157898,prd_2,2018-02-07 16:58:59
155501,C157948,prd_2,2018-02-08 09:50:53
155551,C157998,prd_1,2018-02-08 12:51:56
155601,C158048,prd_1,2018-02-08 14:51:01
155651,C158098,prd_1,2018-02-08 18:11:43
155701,C158148,prd_1,2018-02-09 12:20:59
155751,C158198,prd_1,2018-02-09 16:08:52
155801,C158248,prd_1,2018-02-10 10:51:47
155851,C158298,prd_1,2018-02-11 09:26:03
155901,C158348,prd_1,2018-02-11 18:58:05
155951,C158398,prd_1,2018-02-12 11:15:07
156001,C158448,prd_2,2018-02-12 13:20:42
156051,C158498,prd_1,2018-02-12 14:57:37
156101,C158548,prd_1,2018-02-12 16:50:53
156151,C158598,prd_1,2018-02-13 10:13:14
156201,C158648,prd_1,2018-02-13 13:32:40
156251,C158698,prd_1,2018-02-13 15:36:55
156301,C158748,prd_1,2018-02-14 08:30:52
156351,C158798,prd_1,2018-02-14 12:21:02
156401,C158848,prd_1,2018-02-14 14:24:40
156451,C158898,prd_1,2018-02-14 16:42:02
156501,C158948,prd_2,2018-02-15 10:46:48
156551,C158998,prd_1,2018-02-15 13:18:44
156601,C159048,prd_1,2018-02-15 15:35:29
156651,C159098,prd_1,2018-02-16 07:53:53
156701,C159148,prd_1,2018-02-16 12:48:11
156751,C159198,prd_1,2018-02-16 16:00:32
156801,C159248,prd_1,2018-02-17 11:00:02
156851,C159298,prd_2,2018-02-17 15:40:55
156901,C159348,prd_1,2018-02-18 12:50:12
156951,C159398,prd_1,2018-02-19 10:05:53
157001,C159448,prd_2,2018-02-19 12:32:50
157051,C159498,prd_1,2018-02-19 14:26:43
157101,C159548,prd_1,2018-02-19 16:32:10
157151,C159598,prd_1,2018-02-20 06:58:47
157201,C159648,prd_1,2018-02-20 13:01:46
157251,C159698,prd_1,2018-02-20 15:57:01
157301,C159748,prd_2,2018-02-20 20:22:51
157351,C159798,prd_2,2018-02-21 11:37:29
157401,C159848,prd_1,2018-02-21 13:26:07
157451,C159898,prd_1,2018-02-21 14:53:13
157501,C159948,prd_1,2018-02-21 18:33:53
157551,C159998,prd_1,2018-02-22 11:31:46
157601,C160048,prd_2,2018-02-22 13:49:59
157651,C160098,prd_2,2018-02-22 15:39:43
157701,C160148,prd_1,2018-02-23 08:08:03
157751,C160198,prd_1,2018-02-23 13:38:55
157801,C160248,prd_1,2018-02-23 17:03:40
157851,C160298,prd_1,2018-02-24 13:25:07
157901,C160348,prd_1,2018-02-25 11:49:42
157951,C160398,prd_1,2018-02-26 08:38:21
158001,C160448,prd_1,2018-02-26 12:46:47
158051,C160498,prd_1,2018-02-26 14:17:59
158101,C160548,prd_1,2018-02-26 16:03:29
158151,C160598,prd_1,2018-02-27 08:12:33
158201,C160648,prd_1,2018-02-27 11:55:34
158251,C160698,prd_1,2018-02-27 13:51:04
158301,C160748,prd_1,2018-02-27 15:17:57
158351,C160798,prd_1,2018-02-27 17:51:05
158401,C160848,prd_2,2018-02-28 10:05:45
158451,C160898,prd_1,2018-02-28 12:55:32
158501,C160948,prd_1,2018-02-28 14:42:07
158551,C160998,prd_1,2018-02-28 17:08:34
158601,C161048,prd_1,2018-03-01 12:17:32
158651,C161098,prd_1,2018-03-01 14:26:44
158701,C161148,prd_2,2018-03-01 17:44:56
158751,C161198,prd_1,2018-03-02 12:25:20
158801,C161248,prd_2,2018-03-02 16:03:44
158851,C161298,prd_1,2018-03-03 12:26:46
158901,C161348,prd_1,2018-03-03 19:43:29
158951,C161398,prd_1,2018-03-04 17:34:49
159001,C161448,prd_1,2018-03-05 11:16:04
159051,C161498,prd_1,2018-03-05 12:43:10
159101,C161548,prd_1,2018-03-05 14:30:49
159151,C161598,prd_1,2018-03-05 15:42:06
159201,C161648,prd_1,2018-03-05 17:55:28
159251,C161698,prd_1,2018-03-06 10:30:11
159301,C161748,prd_1,2018-03-06 13:21:06
159351,C161798,prd_2,2018-03-06 15:46:49
159401,C161848,prd_2,2018-03-07 06:10:45
159451,C161898,prd_2,2018-03-07 12:05:01
159501,C161948,prd_2,2018-03-07 13:56:34
159551,C161998,prd_2,2018-03-07 16:08:26
159601,C162048,prd_1,2018-03-07 20:41:04
159651,C162098,prd_1,2018-03-08 12:37:04
159701,C162148,prd_2,2018-03-08 14:48:05
159751,C162198,prd_2,2018-03-08 17:13:53
159801,C162248,prd_1,2018-03-09 11:56:50
159851,C162298,prd_1,2018-03-09 15:59:10
159901,C162348,prd_1,2018-03-10 13:46:09
159951,C162398,prd_1,2018-03-11 13:36:14
160001,C162448,prd_1,2018-03-12 10:27:08
160051,C162498,prd_1,2018-03-12 12:54:37
160101,C162548,prd_1,2018-03-12 14:41:25
160151,C162598,prd_1,2018-03-12 17:10:31
160201,C162648,prd_1,2018-03-13 06:54:20
160251,C162698,prd_1,2018-03-13 11:56:29
160301,C162748,prd_1,2018-03-13 14:16:14
160351,C162798,prd_1,2018-03-13 16:28:48
160401,C162848,prd_1,2018-03-14 10:16:14
160451,C162898,prd_1,2018-03-14 12:52:43
160501,C162948,prd_1,2018-03-14 14:32:39
160551,C162998,prd_1,2018-03-14 16:08:32
160601,C163048,prd_1,2018-03-14 20:15:12
160651,C163098,prd_2,2018-03-15 11:55:13
160701,C163148,prd_1,2018-03-15 14:09:29
160751,C163198,prd_1,2018-03-15 16:59:52
160801,C163248,prd_1,2018-03-16 10:19:05
160851,C163298,prd_1,2018-03-16 14:36:41
160901,C163348,prd_1,2018-03-16 19:01:01
160951,C163398,prd_2,2018-03-17 15:26:29
161001,C163448,prd_1,2018-03-18 13:08:03
161051,C163498,prd_1,2018-03-19 09:25:05
161101,C163548,prd_2,2018-03-19 12:18:34
161151,C163598,prd_1,2018-03-19 14:21:22
161201,C163648,prd_1,2018-03-19 16:50:28
161251,C163698,prd_1,2018-03-20 09:12:10
161301,C163748,prd_1,2018-03-20 12:32:10
161351,C163798,prd_1,2018-03-20 14:28:40
161401,C163848,prd_1,2018-03-20 16:26:59
161451,C163898,prd_1,2018-03-21 06:17:20
161501,C163948,prd_1,2018-03-21 12:02:34
161551,C163998,prd_1,2018-03-21 14:09:23
161601,C164048,prd_1,2018-03-21 15:56:19
161651,C164098,prd_1,2018-03-21 19:07:31
161701,C164148,prd_1,2018-03-22 11:34:22
161751,C164198,prd_2,2018-03-22 14:07:03
161801,C164248,prd_1,2018-03-22 16:19:53
161851,C164298,prd_1,2018-03-23 10:18:14
161901,C164348,prd_1,2018-03-23 14:50:01
161951,C164398,prd_1,2018-03-23 19:32:57
162001,C164448,prd_1,2018-03-24 15:04:18
162051,C164498,prd_1,2018-03-25 11:32:49
162101,C164548,prd_1,2018-03-26 07:44:07
162151,C164598,prd_1,2018-03-26 11:42:20
162201,C164648,prd_1,2018-03-26 13:29:17
162251,C164698,prd_1,2018-03-26 14:56:40
162301,C164748,prd_1,2018-03-26 16:16:13
162351,C164798,prd_1,2018-03-27 06:51:54
162401,C164848,prd_1,2018-03-27 11:57:48
162451,C164898,prd_1,2018-03-27 13:25:00
162501,C164948,prd_2,2018-03-27 15:37:47
162551,C164998,prd_1,2018-03-27 19:34:38
162601,C165048,prd_1,2018-03-28 11:42:29
162651,C165098,prd_1,2018-03-28 13:41:19
162701,C165148,prd_1,2018-03-28 15:52:07
162751,C165198,prd_1,2018-03-29 06:50:24
162801,C165248,prd_1,2018-03-29 12:25:08
162851,C165298,prd_1,2018-03-29 14:36:28
162901,C165348,prd_1,2018-03-29 17:22:50
162951,C165398,prd_2,2018-03-30 13:08:38
163001,C165448,prd_1,2018-03-30 16:41:32
163051,C165498,prd_1,2018-03-31 14:07:58
163101,C165548,prd_1,2018-04-01 11:12:32
163151,C165598,prd_2,2018-04-02 10:07:16
163201,C165648,prd_1,2018-04-02 12:32:24
163251,C165698,prd_2,2018-04-02 14:30:28
163301,C165748,prd_1,2018-04-02 16:01:53
163351,C165798,prd_1,2018-04-02 20:05:08
163401,C165848,prd_1,2018-04-03 11:43:48
163451,C165898,prd_1,2018-04-03 13:42:23
163501,C165948,prd_1,2018-04-03 15:23:49
163551,C165998,prd_1,2018-04-03 19:12:00
163601,C166048,prd_1,2018-04-04 11:46:28
163651,C166098,prd_2,2018-04-04 14:18:53
163701,C166148,prd_1,2018-04-04 16:23:13
163751,C166198,prd_1,2018-04-05 09:19:18
163801,C166248,prd_1,2018-04-05 12:33:02
163851,C166298,prd_1,2018-04-05 14:59:44
163901,C166348,prd_1,2018-04-05 17:59:30
163951,C166398,prd_1,2018-04-06 11:46:53
164001,C166448,prd_1,2018-04-06 15:36:24
164051,C166498,prd_2,2018-04-07 11:11:00
164101,C166548,prd_1,2018-04-07 15:48:33
164151,C166598,prd_1,2018-04-08 14:34:26
164201,C166648,prd_1,2018-04-09 10:36:07
164251,C166698,prd_1,2018-04-09 12:40:10
164301,C166748,prd_1,2018-04-09 14:16:44
164351,C166798,prd_1,2018-04-09 15:52:39
164401,C166848,prd_2,2018-04-09 20:39:02
164451,C166898,prd_2,2018-04-10 11:41:28
164501,C166948,prd_1,2018-04-10 13:56:41
164551,C166998,prd_1,2018-04-10 16:51:26
164601,C167048,prd_2,2018-04-11 09:12:59
164651,C167098,prd_1,2018-04-11 13:04:43
164701,C167148,prd_2,2018-04-11 15:18:05
164751,C167198,prd_1,2018-04-12 05:56:01
164801,C167248,prd_1,2018-04-12 12:25:05
164851,C167298,prd_1,2018-04-12 14:38:42
164901,C167348,prd_1,2018-04-12 17:07:17
164951,C167398,prd_1,2018-04-13 11:43:45
165001,C167448,prd_1,2018-04-13 15:48:36
165051,C167498,prd_1,2018-04-14 12:03:33
165101,C167548,prd_1,2018-04-15 09:48:40
165151,C167598,prd_1,2018-04-15 18:35:03
165201,C167648,prd_1,2018-04-16 11:33:27
165251,C167698,prd_1,2018-04-16 13:46:18
165301,C167748,prd_1,2018-04-16 15:50:57
165351,C167798,prd_1,2018-04-16 18:15:22
165401,C167848,prd_1,2018-04-17 09:55:45
165451,C167898,prd_1,2018-04-17 12:06:45
165501,C167948,prd_2,2018-04-17 13:51:25
165551,C167998,prd_2,2018-04-17 15:41:49
165601,C168048,prd_1,2018-04-17 18:34:36
165651,C168098,prd_1,2018-04-18 12:08:30
165701,C168148,prd_2,2018-04-18 14:03:58
165751,C168198,prd_1,2018-04-18 17:07:38
165801,C168248,prd_1,2018-04-19 10:33:46
165851,C168298,prd_1,2018-04-19 13:05:11
165901,C168348,prd_1,2018-04-19 15:12:34
165951,C168398,prd_1,2018-04-19 17:45:27
166001,C168448,prd_1,2018-04-20 11:47:00
166051,C168498,prd_1,2018-04-20 14:43:09
166101,C168548,prd_1,2018-04-21 09:35:03
166151,C168598,prd_1,2018-04-21 15:38:16
166201,C168648,prd_1,2018-04-22 14:38:47
166251,C168698,prd_1,2018-04-23 11:05:58
166301,C168748,prd_1,2018-04-23 13:17:24
166351,C168798,prd_1,2018-04-23 15:07:04
166401,C168848,prd_1,2018-04-23 18:27:29
166451,C168898,prd_1,2018-04-24 11:03:22
166501,C168948,prd_1,2018-04-24 13:08:54
166551,C168998,prd_1,2018-04-24 14:44:25
166601,C169048,prd_2,2018-04-24 16:36:26
166651,C169098,prd_1,2018-04-25 07:18:45
166701,C169148,prd_2,2018-04-25 11:56:41
166751,C169198,prd_2,2018-04-25 14:00:04
166801,C169248,prd_2,2018-04-25 16:23:29
166851,C169298,prd_1,2018-04-26 09:39:39
166901,C169348,prd_1,2018-04-26 13:42:05
166951,C169398,prd_1,2018-04-26 15:24:14
167001,C169448,prd_1,2018-04-26 19:08:12
167051,C169498,prd_1,2018-04-27 13:32:39
167101,C169548,prd_1,2018-04-27 17:32:47
167151,C169598,prd_1,2018-04-28 14:23:56
