Unnamed: 0,case_id,date_time,customer_id,channel,reason
69532,CC69632,2019-04-19 10:13:16,C40404,phone,signup
69565,CC69665,2019-04-19 11:55:20,C209023,phone,support
69598,CC69698,2019-04-19 13:24:19,C40445,phone,signup
69631,CC69731,2019-04-19 14:37:32,C40461,phone,signup
69664,CC69764,2019-04-20 06:50:57,C194721,phone,support
69697,CC69797,2019-04-20 11:53:04,C40483,phone,signup
69730,CC69830,2019-04-20 13:24:00,C195082,phone,support
69763,CC69863,2019-04-20 15:57:35,C34889,email,support
69796,CC69896,2019-04-21 09:48:52,C16100,phone,support
69829,CC69929,2019-04-21 12:44:50,C190774,phone,support
69862,CC69962,2019-04-21 14:55:54,C25626,phone,support
69895,CC69995,2019-04-21 17:25:32,C175966,phone,support
69928,CC70028,2019-04-22 10:14:06,C40556,phone,signup
69961,CC70061,2019-04-22 11:27:17,C40581,phone,signup
69994,CC70094,2019-04-22 12:25:16,C40606,phone,signup
70027,CC70127,2019-04-22 13:16:42,C205363,email,support
70060,CC70160,2019-04-22 14:13:44,C40649,phone,signup
70093,CC70193,2019-04-22 15:47:04,C204571,phone,support
70126,CC70226,2019-04-23 08:47:25,C40669,phone,signup
70159,CC70259,2019-04-23 10:29:59,C40691,phone,signup
70192,CC70292,2019-04-23 11:34:14,C40719,phone,signup
70225,CC70325,2019-04-23 12:28:33,C40743,phone,signup
70258,CC70358,2019-04-23 13:19:55,C40771,phone,signup
70291,CC70391,2019-04-23 14:39:48,C40793,phone,signup
70324,CC70424,2019-04-23 16:14:34,C31883,phone,support
70357,CC70457,2019-04-24 08:32:38,C181563,phone,support
70390,CC70490,2019-04-24 10:42:38,C40835,phone,signup
70423,CC70523,2019-04-24 12:04:35,C40865,phone,signup
70456,CC70556,2019-04-24 12:56:38,C40890,phone,signup
70489,CC70589,2019-04-24 13:39:03,C202402,phone,support
70522,CC70622,2019-04-24 15:54:09,C139496,phone,support
70555,CC70655,2019-04-25 09:15:51,C40933,phone,signup
70588,CC70688,2019-04-25 11:03:48,C40962,phone,signup
70621,CC70721,2019-04-25 12:07:37,C40994,phone,signup
70654,CC70754,2019-04-25 12:53:07,C197561,phone,support
70687,CC70787,2019-04-25 14:07:02,C41035,phone,signup
70720,CC70820,2019-04-25 15:45:53,C35341,phone,support
70753,CC70853,2019-04-26 09:10:41,C29899,phone,support
70786,CC70886,2019-04-26 11:18:09,C41081,phone,signup
70819,CC70919,2019-04-26 12:26:35,C40124,phone,support
70852,CC70952,2019-04-26 13:31:02,C41129,phone,signup
70885,CC70985,2019-04-26 15:19:30,C210187,phone,support
70918,CC71018,2019-04-27 06:30:47,C40080,phone,support
70951,CC71051,2019-04-27 11:32:43,C41162,phone,signup
70984,CC71084,2019-04-27 13:17:24,C155334,phone,support
71017,CC71117,2019-04-27 15:18:51,C29524,phone,support
71050,CC71150,2019-04-28 09:17:11,C37486,phone,support
71083,CC71183,2019-04-28 12:23:00,C33959,phone,support
71116,CC71216,2019-04-28 14:35:31,C41214,phone,signup
71149,CC71249,2019-04-28 17:15:45,C31268,phone,support
71182,CC71282,2019-04-29 09:48:41,C39578,phone,support
71215,CC71315,2019-04-29 10:55:21,C41254,phone,signup
71248,CC71348,2019-04-29 11:44:18,C41284,phone,signup
71281,CC71381,2019-04-29 12:40:47,C207368,email,support
71314,CC71414,2019-04-29 13:21:32,C41336,phone,signup
71347,CC71447,2019-04-29 14:22:05,C41358,phone,signup
71380,CC71480,2019-04-29 16:43:23,C217435,phone,support
71413,CC71513,2019-04-30 09:37:57,C209206,phone,support
71446,CC71546,2019-04-30 10:49:35,C41404,phone,signup
71479,CC71579,2019-04-30 11:56:49,C220649,phone,support
71512,CC71612,2019-04-30 12:52:27,C41456,phone,signup
71545,CC71645,2019-04-30 13:55:09,C41474,phone,signup
71578,CC71678,2019-04-30 15:35:58,C198943,phone,support
71611,CC71711,2019-05-01 09:08:42,C41504,phone,signup
71644,CC71744,2019-05-01 10:52:14,C41524,phone,signup
71677,CC71777,2019-05-01 11:44:38,C41552,phone,signup
71710,CC71810,2019-05-01 12:39:12,C41577,phone,signup
71743,CC71843,2019-05-01 13:32:43,C41602,phone,signup
71776,CC71876,2019-05-01 15:06:07,C188958,phone,support
71809,CC71909,2019-05-01 17:46:44,C195221,phone,support
71842,CC71942,2019-05-02 10:42:03,C193754,phone,support
71875,CC71975,2019-05-02 11:49:47,C41679,phone,signup
71908,CC72008,2019-05-02 12:53:21,C41706,phone,signup
71941,CC72041,2019-05-02 14:36:14,C41729,phone,signup
71974,CC72074,2019-05-02 17:04:46,C41737,phone,signup
72007,CC72107,2019-05-03 09:38:01,C41743,phone,signup
72040,CC72140,2019-05-03 11:22:59,C41768,phone,signup
72073,CC72173,2019-05-03 12:11:51,C41790,phone,signup
72106,CC72206,2019-05-03 13:12:29,C41816,phone,signup
72139,CC72239,2019-05-03 14:23:41,C190092,email,support
72172,CC72272,2019-05-03 16:50:47,C187602,email,support
72205,CC72305,2019-05-04 10:32:08,C12336,phone,support
72238,CC72338,2019-05-04 12:36:10,C196293,phone,support
72271,CC72371,2019-05-04 14:31:11,C224783,phone,support
72304,CC72404,2019-05-04 17:52:19,C136086,phone,support
72337,CC72437,2019-05-05 11:49:19,C41888,phone,signup
72370,CC72470,2019-05-05 13:54:56,C215179,phone,support
72403,CC72503,2019-05-05 17:26:18,C219583,phone,support
72436,CC72536,2019-05-06 10:09:52,C41930,phone,signup
72469,CC72569,2019-05-06 11:07:25,C41956,phone,signup
72502,CC72602,2019-05-06 11:53:52,C41978,phone,signup
72535,CC72635,2019-05-06 12:32:36,C42006,phone,signup
72568,CC72668,2019-05-06 13:15:05,C42037,phone,signup
72601,CC72701,2019-05-06 14:04:34,C34602,phone,support
72634,CC72734,2019-05-06 15:48:10,C221670,phone,support
72667,CC72767,2019-05-07 09:03:12,C42082,phone,signup
72700,CC72800,2019-05-07 10:54:30,C42114,phone,signup
72733,CC72833,2019-05-07 12:03:16,C218139,phone,support
72766,CC72866,2019-05-07 13:00:49,C42161,phone,signup
72799,CC72899,2019-05-07 13:49:29,C42178,phone,signup
72832,CC72932,2019-05-07 15:57:30,C38697,phone,support
72865,CC72965,2019-05-08 07:20:14,C42201,phone,signup
72898,CC72998,2019-05-08 10:13:03,C42223,phone,signup
72931,CC73031,2019-05-08 11:10:32,C42249,phone,signup
72964,CC73064,2019-05-08 12:05:11,C191060,phone,support
72997,CC73097,2019-05-08 13:11:18,C42300,phone,signup
73030,CC73130,2019-05-08 14:36:41,C42321,phone,signup
73063,CC73163,2019-05-08 17:02:19,C212477,phone,support
73096,CC73196,2019-05-09 08:52:56,C42330,phone,signup
73129,CC73229,2019-05-09 10:33:50,C32135,phone,support
73162,CC73262,2019-05-09 11:50:43,C42381,phone,signup
73195,CC73295,2019-05-09 12:45:59,C42408,phone,signup
73228,CC73328,2019-05-09 13:43:14,C42434,phone,signup
73261,CC73361,2019-05-09 15:25:34,C226391,phone,support
73294,CC73394,2019-05-10 06:54:53,C42458,phone,signup
73327,CC73427,2019-05-10 10:48:27,C42483,phone,signup
73360,CC73460,2019-05-10 12:24:15,C42510,phone,signup
73393,CC73493,2019-05-10 13:41:18,C42534,phone,signup
73426,CC73526,2019-05-10 15:59:32,C205971,phone,support
73459,CC73559,2019-05-11 11:00:39,C42557,phone,signup
73492,CC73592,2019-05-11 12:48:09,C214839,phone,support
73525,CC73625,2019-05-11 14:37:14,C209458,phone,support
73558,CC73658,2019-05-11 17:33:58,C170270,phone,support
73591,CC73691,2019-05-12 12:19:29,C42605,phone,signup
73624,CC73724,2019-05-12 14:23:19,C185670,phone,support
73657,CC73757,2019-05-12 17:14:12,C196094,phone,support
73690,CC73790,2019-05-13 09:41:54,C42644,phone,signup
73723,CC73823,2019-05-13 11:01:05,C42668,phone,signup
73756,CC73856,2019-05-13 11:53:17,C198838,phone,support
73789,CC73889,2019-05-13 12:35:11,C219297,phone,support
73822,CC73922,2019-05-13 13:18:29,C42737,phone,signup
73855,CC73955,2019-05-13 14:19:51,C26100,phone,support
73888,CC73988,2019-05-13 17:21:24,C42766,phone,signup
73921,CC74021,2019-05-14 10:05:40,C42778,phone,signup
73954,CC74054,2019-05-14 11:30:27,C42804,phone,signup
73987,CC74087,2019-05-14 12:21:58,C42832,phone,signup
74020,CC74120,2019-05-14 13:23:05,C202954,phone,support
74053,CC74153,2019-05-14 14:49:28,C42875,phone,signup
74086,CC74186,2019-05-14 17:04:49,C189060,phone,support
74119,CC74219,2019-05-15 09:53:30,C186681,phone,support
74152,CC74252,2019-05-15 11:11:20,C42918,phone,signup
74185,CC74285,2019-05-15 12:00:53,C42945,phone,signup
74218,CC74318,2019-05-15 13:05:30,C42970,phone,signup
74251,CC74351,2019-05-15 14:01:18,C42988,phone,signup
74284,CC74384,2019-05-15 16:05:14,C42998,phone,signup
74317,CC74417,2019-05-16 09:43:46,C43009,phone,signup
74350,CC74450,2019-05-16 11:12:56,C43037,phone,signup
74383,CC74483,2019-05-16 12:16:54,C43063,phone,signup
74416,CC74516,2019-05-16 13:10:11,C43084,phone,signup
74449,CC74549,2019-05-16 14:37:30,C43103,phone,signup
74482,CC74582,2019-05-16 17:03:26,C227870,phone,support
74515,CC74615,2019-05-17 09:36:28,C224222,email,support
74548,CC74648,2019-05-17 11:15:58,C43142,phone,signup
74581,CC74681,2019-05-17 12:23:32,C43163,phone,signup
74614,CC74714,2019-05-17 13:23:12,C206738,phone,support
74647,CC74747,2019-05-17 14:47:25,C43200,phone,signup
74680,CC74780,2019-05-17 19:40:07,C212214,email,support
74713,CC74813,2019-05-18 11:48:06,C39085,phone,support
74746,CC74846,2019-05-18 13:08:05,C21024,phone,support
74779,CC74879,2019-05-18 15:28:13,C216418,phone,support
74812,CC74912,2019-05-19 07:18:04,C191781,phone,support
74845,CC74945,2019-05-19 11:20:21,C218100,phone,support
74878,CC74978,2019-05-19 13:08:55,C27465,phone,support
74911,CC75011,2019-05-19 15:58:37,C188361,phone,support
74944,CC75044,2019-05-20 09:20:18,C43068,phone,support
74977,CC75077,2019-05-20 10:42:56,C43331,phone,signup
75010,CC75110,2019-05-20 11:40:36,C43358,phone,signup
75043,CC75143,2019-05-20 12:28:09,C43381,phone,signup
75076,CC75176,2019-05-20 13:30:06,C41104,phone,support
75109,CC75209,2019-05-20 14:43:11,C211149,email,support
75142,CC75242,2019-05-20 17:09:35,C163889,phone,support
75175,CC75275,2019-05-21 10:20:09,C43451,phone,signup
75208,CC75308,2019-05-21 11:28:38,C43481,phone,signup
75241,CC75341,2019-05-21 12:16:11,C43507,phone,signup
75274,CC75374,2019-05-21 13:24:01,C43531,phone,signup
75307,CC75407,2019-05-21 14:51:12,C211602,email,support
75340,CC75440,2019-05-21 18:55:02,C208276,email,support
75373,CC75473,2019-05-22 10:12:19,C35752,email,support
75406,CC75506,2019-05-22 11:22:39,C43599,phone,signup
75439,CC75539,2019-05-22 12:20:12,C43622,phone,signup
75472,CC75572,2019-05-22 13:30:57,C43646,phone,signup
75505,CC75605,2019-05-22 15:07:36,C193070,phone,support
75538,CC75638,2019-05-22 19:07:18,C225822,email,support
75571,CC75671,2019-05-23 10:42:07,C43687,phone,signup
75604,CC75704,2019-05-23 11:49:36,C43708,phone,signup
75637,CC75737,2019-05-23 12:42:59,C198655,email,support
75670,CC75770,2019-05-23 13:42:42,C43754,phone,signup
75703,CC75803,2019-05-23 15:04:55,C43767,phone,signup
75736,CC75836,2019-05-23 17:34:42,C205957,phone,support
75769,CC75869,2019-05-24 10:11:18,C43790,phone,signup
75802,CC75902,2019-05-24 11:31:28,C43815,phone,signup
75835,CC75935,2019-05-24 12:56:09,C212791,phone,support
75868,CC75968,2019-05-24 14:54:43,C43855,phone,signup
75901,CC76001,2019-05-24 17:08:35,C223288,phone,support
75934,CC76034,2019-05-25 10:44:58,C43418,phone,support
75967,CC76067,2019-05-25 13:05:31,C217905,phone,support
76000,CC76100,2019-05-25 14:43:59,C219765,email,support
76033,CC76133,2019-05-25 17:53:20,C38937,phone,support
76066,CC76166,2019-05-26 11:09:57,C43917,phone,signup
76099,CC76199,2019-05-26 13:00:39,C194722,phone,support
76132,CC76232,2019-05-26 15:51:18,C209465,phone,support
76165,CC76265,2019-05-27 09:50:48,C43944,phone,signup
76198,CC76298,2019-05-27 11:00:23,C43966,phone,signup
76231,CC76331,2019-05-27 11:55:41,C43994,phone,signup
76264,CC76364,2019-05-27 12:44:28,C44019,phone,signup
76297,CC76397,2019-05-27 13:43:24,C44041,phone,signup
76330,CC76430,2019-05-27 15:00:26,C187377,phone,support
76363,CC76463,2019-05-27 17:39:42,C210805,phone,support
76396,CC76496,2019-05-28 09:58:11,C44092,phone,signup
76429,CC76529,2019-05-28 11:11:37,C44116,phone,signup
76462,CC76562,2019-05-28 12:07:55,C207124,phone,support
76495,CC76595,2019-05-28 12:55:57,C44165,phone,signup
76528,CC76628,2019-05-28 14:09:13,C228667,phone,support
76561,CC76661,2019-05-28 15:57:07,C22409,phone,support
76594,CC76694,2019-05-29 08:11:00,C44209,phone,signup
76627,CC76727,2019-05-29 10:23:12,C44235,phone,signup
76660,CC76760,2019-05-29 11:47:54,C44260,phone,signup
76693,CC76793,2019-05-29 12:44:07,C41203,phone,support
76726,CC76826,2019-05-29 13:37:39,C44310,phone,signup
76759,CC76859,2019-05-29 15:14:30,C44322,phone,signup
76792,CC76892,2019-05-30 06:54:02,C44328,phone,signup
76825,CC76925,2019-05-30 10:24:02,C44346,phone,signup
76858,CC76958,2019-05-30 11:33:25,C44367,phone,signup
76891,CC76991,2019-05-30 12:35:37,C203798,phone,support
76924,CC77024,2019-05-30 13:36:30,C202247,email,support
76957,CC77057,2019-05-30 15:37:36,C194591,phone,support
76990,CC77090,2019-05-30 17:41:28,C187464,phone,support
77023,CC77123,2019-05-31 11:08:07,C34311,phone,support
77056,CC77156,2019-05-31 12:16:00,C44464,phone,signup
77089,CC77189,2019-05-31 13:19:24,C44485,phone,signup
77122,CC77222,2019-05-31 14:42:45,C44502,phone,signup
77155,CC77255,2019-05-31 17:49:58,C177149,phone,support
77188,CC77288,2019-06-01 10:58:54,C179635,phone,support
77221,CC77321,2019-06-01 12:57:18,C44531,phone,signup
77254,CC77354,2019-06-01 14:44:04,C12589,email,support
77287,CC77387,2019-06-02 08:14:24,C175491,phone,support
77320,CC77420,2019-06-02 12:09:51,C28709,phone,support
77353,CC77453,2019-06-02 13:37:23,C215440,phone,support
77386,CC77486,2019-06-02 16:19:44,C224396,phone,support
77419,CC77519,2019-06-03 09:34:34,C34963,email,support
77452,CC77552,2019-06-03 11:06:46,C37540,phone,support
77485,CC77585,2019-06-03 11:49:03,C44636,phone,signup
77518,CC77618,2019-06-03 12:43:26,C163257,phone,support
77551,CC77651,2019-06-03 13:36:31,C44690,phone,signup
77584,CC77684,2019-06-03 15:05:32,C44711,phone,signup
77617,CC77717,2019-06-03 17:11:37,C213072,email,support
77650,CC77750,2019-06-04 09:17:02,C44730,phone,signup
77683,CC77783,2019-06-04 10:48:41,C44753,phone,signup
77716,CC77816,2019-06-04 11:47:45,C211797,phone,support
77749,CC77849,2019-06-04 12:38:29,C44798,phone,signup
77782,CC77882,2019-06-04 13:31:10,C44825,phone,signup
77815,CC77915,2019-06-04 15:04:47,C162645,phone,support
77848,CC77948,2019-06-04 17:44:25,C22390,phone,support
77881,CC77981,2019-06-05 10:21:24,C44867,phone,signup
77914,CC78014,2019-06-05 11:49:48,C165358,phone,support
77947,CC78047,2019-06-05 12:39:47,C44910,phone,signup
77980,CC78080,2019-06-05 13:35:00,C44934,phone,signup
78013,CC78113,2019-06-05 14:54:49,C200054,phone,support
78046,CC78146,2019-06-05 17:49:18,C32095,phone,support
78079,CC78179,2019-06-06 10:12:45,C44980,phone,signup
78112,CC78212,2019-06-06 11:06:21,C45003,phone,signup
78145,CC78245,2019-06-06 12:14:50,C45030,phone,signup
78178,CC78278,2019-06-06 13:09:43,C33199,phone,support
78211,CC78311,2019-06-06 14:49:00,C45065,phone,signup
78244,CC78344,2019-06-06 17:13:33,C218698,phone,support
78277,CC78377,2019-06-07 10:13:05,C45085,phone,signup
78310,CC78410,2019-06-07 11:34:25,C199501,phone,support
78343,CC78443,2019-06-07 12:36:49,C45125,phone,signup
78376,CC78476,2019-06-07 13:42:29,C222591,phone,support
78409,CC78509,2019-06-07 15:06:04,C43321,phone,support
78442,CC78542,2019-06-07 17:38:13,C224066,phone,support
78475,CC78575,2019-06-08 11:13:05,C216480,phone,support
78508,CC78608,2019-06-08 13:56:17,C222452,phone,support
78541,CC78641,2019-06-08 16:30:54,C41419,phone,support
78574,CC78674,2019-06-09 08:48:50,C219348,phone,support
78607,CC78707,2019-06-09 12:02:54,C223635,phone,support
78640,CC78740,2019-06-09 13:13:58,C45235,phone,signup
78673,CC78773,2019-06-09 15:32:38,C199288,phone,support
78706,CC78806,2019-06-10 07:56:33,C45254,phone,signup
78739,CC78839,2019-06-10 10:52:09,C161702,email,support
78772,CC78872,2019-06-10 11:34:53,C45299,phone,signup
78805,CC78905,2019-06-10 12:35:54,C45323,phone,signup
78838,CC78938,2019-06-10 13:38:29,C45346,phone,signup
78871,CC78971,2019-06-10 14:57:25,C45361,phone,signup
78904,CC79004,2019-06-10 16:58:08,C45370,phone,signup
78937,CC79037,2019-06-11 08:52:09,C40540,phone,support
78970,CC79070,2019-06-11 10:34:00,C45405,phone,signup
79003,CC79103,2019-06-11 11:46:07,C45427,phone,signup
79036,CC79136,2019-06-11 12:33:39,C45454,phone,signup
79069,CC79169,2019-06-11 13:39:43,C45473,phone,signup
79102,CC79202,2019-06-11 15:00:31,C33531,phone,support
79135,CC79235,2019-06-12 07:35:16,C45499,phone,signup
79168,CC79268,2019-06-12 10:37:57,C45524,phone,signup
79201,CC79301,2019-06-12 11:37:02,C202037,phone,support
79234,CC79334,2019-06-12 12:41:58,C45570,phone,signup
79267,CC79367,2019-06-12 13:24:20,C45591,phone,signup
79300,CC79400,2019-06-12 15:05:34,C45611,phone,signup
79333,CC79433,2019-06-12 17:16:29,C225215,phone,support
79366,CC79466,2019-06-13 09:55:28,C45631,phone,signup
79399,CC79499,2019-06-13 11:03:58,C45658,phone,signup
79432,CC79532,2019-06-13 12:06:50,C45684,phone,signup
79465,CC79565,2019-06-13 13:09:57,C45706,phone,signup
79498,CC79598,2019-06-13 14:24:24,C150708,email,support
79531,CC79631,2019-06-13 17:37:21,C193645,phone,support
79564,CC79664,2019-06-14 11:00:05,C45745,phone,signup
79597,CC79697,2019-06-14 12:12:25,C45763,phone,signup
79630,CC79730,2019-06-14 13:47:27,C45787,phone,signup
79663,CC79763,2019-06-14 15:43:09,C156278,phone,support
79696,CC79796,2019-06-15 08:03:40,C186661,email,support
79729,CC79829,2019-06-15 11:13:03,C45814,phone,signup
79762,CC79862,2019-06-15 12:49:02,C45826,phone,signup
79795,CC79895,2019-06-15 14:04:18,C181108,phone,support
79828,CC79928,2019-06-15 16:42:13,C223569,phone,support
79861,CC79961,2019-06-16 10:06:34,C45843,phone,signup
79894,CC79994,2019-06-16 12:13:53,C214544,email,support
79927,CC80027,2019-06-16 13:53:07,C30975,email,support
79960,CC80060,2019-06-16 15:49:54,C161500,phone,support
79993,CC80093,2019-06-17 08:15:01,C45881,phone,signup
80026,CC80126,2019-06-17 10:19:52,C45905,phone,signup
80059,CC80159,2019-06-17 11:16:14,C45933,phone,signup
80092,CC80192,2019-06-17 12:11:14,C45957,phone,signup
80125,CC80225,2019-06-17 13:00:30,C45980,phone,signup
80158,CC80258,2019-06-17 14:19:57,C46004,phone,signup
80191,CC80291,2019-06-17 15:33:47,C226084,phone,support
80224,CC80324,2019-06-17 18:31:00,C207759,email,support
80257,CC80357,2019-06-18 10:16:10,C46042,phone,signup
80290,CC80390,2019-06-18 11:08:06,C46070,phone,signup
80323,CC80423,2019-06-18 12:03:55,C46091,phone,signup
80356,CC80456,2019-06-18 12:52:50,C205095,email,support
80389,CC80489,2019-06-18 13:55:43,C44010,phone,support
80422,CC80522,2019-06-18 15:59:31,C197782,phone,support
80455,CC80555,2019-06-19 08:57:43,C148859,phone,support
80488,CC80588,2019-06-19 10:54:31,C24850,phone,support
80521,CC80621,2019-06-19 11:41:39,C46207,phone,signup
80554,CC80654,2019-06-19 12:32:59,C46234,phone,signup
80587,CC80687,2019-06-19 13:36:09,C33826,phone,support
80620,CC80720,2019-06-19 14:32:55,C46270,phone,signup
80653,CC80753,2019-06-19 16:16:35,C228662,email,support
80686,CC80786,2019-06-20 09:02:32,C188115,phone,support
80719,CC80819,2019-06-20 11:12:49,C46307,phone,signup
80752,CC80852,2019-06-20 12:21:21,C46332,phone,signup
80785,CC80885,2019-06-20 13:33:57,C46350,phone,signup
80818,CC80918,2019-06-20 15:17:30,C196964,phone,support
80851,CC80951,2019-06-21 07:50:04,C41983,phone,support
80884,CC80984,2019-06-21 10:49:48,C46388,phone,signup
80917,CC81017,2019-06-21 12:00:33,C46415,phone,signup
80950,CC81050,2019-06-21 12:49:31,C46436,phone,signup
80983,CC81083,2019-06-21 13:54:19,C190384,phone,support
81016,CC81116,2019-06-21 15:22:34,C212221,email,support
81049,CC81149,2019-06-21 17:43:51,C217757,phone,support
81082,CC81182,2019-06-22 10:47:26,C46481,phone,signup
81115,CC81215,2019-06-22 12:10:24,C46494,phone,signup
81148,CC81248,2019-06-22 13:54:02,C46505,phone,signup
81181,CC81281,2019-06-22 16:57:37,C44458,phone,support
81214,CC81314,2019-06-23 10:45:43,C46520,phone,signup
81247,CC81347,2019-06-23 12:54:30,C211655,phone,support
81280,CC81380,2019-06-23 14:23:57,C141620,phone,support
81313,CC81413,2019-06-23 16:27:34,C198488,email,support
81346,CC81446,2019-06-24 09:56:09,C46558,phone,signup
81379,CC81479,2019-06-24 11:19:58,C165407,phone,support
81412,CC81512,2019-06-24 12:14:49,C46607,phone,signup
81445,CC81545,2019-06-24 13:14:17,C185459,phone,support
81478,CC81578,2019-06-24 14:23:07,C46656,phone,signup
81511,CC81611,2019-06-24 16:08:18,C212144,phone,support
81544,CC81644,2019-06-25 07:47:28,C46674,phone,signup
81577,CC81677,2019-06-25 10:33:40,C46698,phone,signup
81610,CC81710,2019-06-25 11:34:26,C46723,phone,signup
81643,CC81743,2019-06-25 12:29:51,C46743,phone,signup
81676,CC81776,2019-06-25 13:25:40,C46761,phone,signup
81709,CC81809,2019-06-25 14:24:50,C190295,phone,support
81742,CC81842,2019-06-25 16:31:31,C234093,email,support
81775,CC81875,2019-06-26 08:39:44,C46800,phone,signup
81808,CC81908,2019-06-26 10:43:54,C46828,phone,signup
81841,CC81941,2019-06-26 11:44:14,C46854,phone,signup
81874,CC81974,2019-06-26 12:34:48,C46874,phone,signup
81907,CC82007,2019-06-26 13:27:18,C203782,phone,support
81940,CC82040,2019-06-26 14:31:27,C46918,phone,signup
81973,CC82073,2019-06-26 16:15:16,C237578,phone,support
82006,CC82106,2019-06-27 10:26:30,C10585,email,support
82039,CC82139,2019-06-27 11:47:36,C46969,phone,signup
82072,CC82172,2019-06-27 12:53:37,C46989,phone,signup
82105,CC82205,2019-06-27 13:54:11,C25776,email,support
82138,CC82238,2019-06-27 15:03:16,C47021,phone,signup
82171,CC82271,2019-06-28 08:49:16,C237659,phone,support
82204,CC82304,2019-06-28 10:42:48,C47042,phone,signup
82237,CC82337,2019-06-28 12:04:22,C41902,email,support
82270,CC82370,2019-06-28 13:07:13,C47084,phone,signup
82303,CC82403,2019-06-28 14:19:44,C195536,phone,support
82336,CC82436,2019-06-28 15:59:03,C195632,phone,support
82369,CC82469,2019-06-29 09:01:47,C41114,phone,support
82402,CC82502,2019-06-29 11:48:43,C47134,phone,signup
82435,CC82535,2019-06-29 13:36:05,C222743,phone,support
82468,CC82568,2019-06-29 15:11:03,C216490,phone,support
82501,CC82601,2019-06-29 17:40:07,C236320,phone,support
82534,CC82634,2019-06-30 10:31:29,C47160,phone,signup
82567,CC82667,2019-06-30 12:21:55,C216625,phone,support
82600,CC82700,2019-06-30 14:26:26,C220168,phone,support
82633,CC82733,2019-06-30 16:43:23,C230341,phone,support
82666,CC82766,2019-07-01 09:07:03,C47192,phone,signup
82699,CC82799,2019-07-01 10:38:06,C47222,phone,signup
82732,CC82832,2019-07-01 11:29:18,C47248,phone,signup
82765,CC82865,2019-07-01 12:18:02,C47272,phone,signup
82798,CC82898,2019-07-01 13:08:13,C47302,phone,signup
82831,CC82931,2019-07-01 14:32:27,C43018,phone,support
82864,CC82964,2019-07-01 16:02:48,C164978,phone,support
82897,CC82997,2019-07-02 07:53:09,C236692,phone,support
82930,CC83030,2019-07-02 10:04:19,C47362,phone,signup
82963,CC83063,2019-07-02 11:15:43,C47386,phone,signup
82996,CC83096,2019-07-02 12:17:37,C47410,phone,signup
83029,CC83129,2019-07-02 13:00:42,C47435,phone,signup
83062,CC83162,2019-07-02 14:01:20,C47459,phone,signup
83095,CC83195,2019-07-02 15:34:34,C33610,email,support
83128,CC83228,2019-07-02 18:05:09,C173471,email,support
83161,CC83261,2019-07-03 10:56:06,C47494,phone,signup
83194,CC83294,2019-07-03 11:53:23,C47521,phone,signup
83227,CC83327,2019-07-03 12:46:37,C47547,phone,signup
83260,CC83360,2019-07-03 14:07:55,C202237,phone,support
83293,CC83393,2019-07-03 15:38:45,C40305,phone,support
83326,CC83426,2019-07-04 09:10:16,C47584,phone,signup
83359,CC83459,2019-07-04 10:49:31,C47604,phone,signup
83392,CC83492,2019-07-04 11:44:14,C192561,email,support
83425,CC83525,2019-07-04 12:43:01,C227313,phone,support
83458,CC83558,2019-07-04 13:30:38,C47672,phone,signup
83491,CC83591,2019-07-04 14:29:46,C232716,phone,support
83524,CC83624,2019-07-04 17:03:25,C185934,phone,support
83557,CC83657,2019-07-05 09:28:08,C206229,phone,support
83590,CC83690,2019-07-05 11:09:19,C47731,phone,signup
83623,CC83723,2019-07-05 12:16:32,C47752,phone,signup
83656,CC83756,2019-07-05 12:58:25,C174605,phone,support
83689,CC83789,2019-07-05 13:57:37,C240312,email,support
83722,CC83822,2019-07-05 16:04:30,C191498,phone,support
83755,CC83855,2019-07-06 09:33:41,C193526,phone,support
83788,CC83888,2019-07-06 11:49:14,C47815,phone,signup
83821,CC83921,2019-07-06 13:37:47,C204225,email,support
83854,CC83954,2019-07-06 15:37:47,C42066,phone,support
83887,CC83987,2019-07-06 17:57:21,C230735,phone,support
83920,CC84020,2019-07-07 11:19:47,C47845,phone,signup
83953,CC84053,2019-07-07 13:34:46,C47856,phone,signup
83986,CC84086,2019-07-07 15:51:46,C227014,email,support
84019,CC84119,2019-07-08 08:21:51,C47869,phone,signup
84052,CC84152,2019-07-08 10:30:23,C47893,phone,signup
84085,CC84185,2019-07-08 11:26:40,C47912,phone,signup
84118,CC84218,2019-07-08 12:08:32,C47938,phone,signup
84151,CC84251,2019-07-08 13:06:27,C47964,phone,signup
84184,CC84284,2019-07-08 14:18:55,C182587,phone,support
84217,CC84317,2019-07-08 15:41:08,C35705,phone,support
84250,CC84350,2019-07-09 07:36:26,C48001,phone,signup
84283,CC84383,2019-07-09 10:43:11,C48028,phone,signup
84316,CC84416,2019-07-09 11:43:45,C48049,phone,signup
84349,CC84449,2019-07-09 12:38:38,C48074,phone,signup
84382,CC84482,2019-07-09 13:42:48,C48096,phone,signup
84415,CC84515,2019-07-09 15:24:15,C48109,phone,signup
84448,CC84548,2019-07-10 06:37:15,C165728,email,support
84481,CC84581,2019-07-10 10:28:32,C48134,phone,signup
84514,CC84614,2019-07-10 11:43:11,C48160,phone,signup
84547,CC84647,2019-07-10 12:33:42,C48179,phone,signup
84580,CC84680,2019-07-10 13:46:00,C207197,phone,support
84613,CC84713,2019-07-10 15:06:33,C48213,phone,signup
